dist_along,Y,RefDir_dx,RefDir_dy,Axis_dy,Axis_dz
0.000000,0.000000,1.000000,0.000800,0.000000,1.000000
3.280833,0.000000,1.000000,0.000800,0.000000,1.000000
6.561667,0.000000,1.000000,0.000800,0.000000,1.000000
9.842500,0.000000,1.000000,0.000800,0.000000,1.000000
13.123333,0.000000,1.000000,0.000800,0.000000,1.000000
16.404167,0.000000,1.000000,0.000800,0.000000,1.000000
19.685000,0.000000,1.000000,0.000800,0.000000,1.000000
22.965833,0.000000,1.000000,0.000800,0.000000,1.000000
26.246667,0.000000,1.000000,0.000800,0.000000,1.000000
29.527500,0.000000,1.000000,0.000800,0.000000,1.000000
32.808333,0.000000,1.000000,0.000800,0.000000,1.000000
36.089167,0.000000,1.000000,0.000800,0.000000,1.000000
39.370000,0.000000,1.000000,0.000800,0.000000,1.000000
42.650833,0.000000,1.000000,0.000800,0.000000,1.000000
45.931667,0.000000,1.000000,0.000800,0.000000,1.000000
49.212500,0.000000,1.000000,0.000800,0.000000,1.000000
52.493333,0.000000,1.000000,0.000800,0.000000,1.000000
55.774167,0.000000,1.000000,0.000800,0.000000,1.000000
59.055000,0.000000,1.000000,0.000800,0.000000,1.000000
62.335833,0.000000,1.000000,0.000800,0.000000,1.000000
65.616667,0.000000,1.000000,0.000800,0.000000,1.000000
68.897500,0.000000,1.000000,0.000800,0.000000,1.000000
72.178333,0.000000,1.000000,0.000800,0.000000,1.000000
75.459167,0.000000,1.000000,0.000800,0.000000,1.000000
78.740000,0.000000,1.000000,0.000800,0.000000,1.000000
82.020833,0.000000,1.000000,0.000800,0.000000,1.000000
85.301667,0.000000,1.000000,0.000800,0.000000,1.000000
88.582500,0.000000,1.000000,0.000800,0.000000,1.000000
91.863333,0.000000,1.000000,0.000800,0.000000,1.000000
95.144167,0.000000,1.000000,0.000800,0.000000,1.000000
98.425000,0.000000,1.000000,0.000800,0.000000,1.000000
101.705833,0.000000,1.000000,0.000800,0.000000,1.000000
104.986667,0.000000,1.000000,0.000800,0.000000,1.000000
108.267500,0.000000,1.000000,0.000800,0.000000,1.000000
111.548333,0.000000,1.000000,0.000800,0.000000,1.000000
114.829167,0.000000,1.000000,0.000800,0.000000,1.000000
118.110000,0.000000,1.000000,0.000800,0.000000,1.000000
121.390833,0.000000,1.000000,0.000800,0.000000,1.000000
124.671667,0.000000,1.000000,0.000800,0.000000,1.000000
127.952500,0.000000,1.000000,0.000800,0.000000,1.000000
131.233333,0.000000,1.000000,0.000800,0.000000,1.000000
134.514167,0.000000,1.000000,0.000800,0.000000,1.000000
137.795000,0.000000,1.000000,0.000800,0.000000,1.000000
141.075833,0.000000,1.000000,0.000800,0.000000,1.000000
144.356667,0.000000,1.000000,0.000800,0.000000,1.000000
147.637500,0.000000,1.000000,0.000800,0.000000,1.000000
150.918333,0.000000,1.000000,0.000800,0.000000,1.000000
154.199167,0.000000,1.000000,0.000800,0.000000,1.000000
157.480000,0.000000,1.000000,0.000800,0.000000,1.000000
160.760833,0.000000,1.000000,0.000800,0.000000,1.000000
164.041667,0.000000,1.000000,0.000800,0.000000,1.000000
167.322500,0.000000,1.000000,0.000800,0.000000,1.000000
170.603333,0.000000,1.000000,0.000800,0.000000,1.000000
173.884167,0.000000,1.000000,0.000800,0.000000,1.000000
177.165000,0.000000,1.000000,0.000800,0.000000,1.000000
180.445833,0.000000,1.000000,0.000800,0.000000,1.000000
