dist_along,Y,RefDir_dx,RefDir_dy
0.000000,0.000000,0.894427,0.000000
3.280833,0.000000,0.896649,0.000000
6.561667,0.000000,0.898844,0.000000
9.842500,0.000000,0.901011,0.000000
13.123333,0.000000,0.903150,0.000000
16.404167,0.000000,0.905262,0.000000
19.685000,0.000000,0.907348,0.000000
22.965833,0.000000,0.909406,0.000000
26.246667,0.000000,0.911438,0.000000
29.527500,0.000000,0.913444,0.000000
32.808333,0.000000,0.915423,0.000000
36.089167,0.000000,0.917377,0.000000
39.370000,0.000000,0.919304,0.000000
42.650833,0.000000,0.921206,0.000000
45.931667,0.000000,0.923082,0.000000
49.212500,0.000000,0.924932,0.000000
52.493333,0.000000,0.926758,0.000000
55.774167,0.000000,0.928558,0.000000
59.055000,0.000000,0.930333,0.000000
62.335833,0.000000,0.932084,0.000000
65.616667,0.000000,0.933809,0.000000
68.897500,0.000000,0.935511,0.000000
72.178333,0.000000,0.937187,0.000000
75.459167,0.000000,0.938840,0.000000
78.740000,0.000000,0.940468,0.000000
82.020833,0.000000,0.942072,0.000000
85.301667,0.000000,0.943652,0.000000
88.582500,0.000000,0.945209,0.000000
91.863333,0.000000,0.946742,0.000000
95.144167,0.000000,0.948251,0.000000
98.425000,0.000000,0.949737,0.000000
101.705833,0.000000,0.951199,0.000000
104.986667,0.000000,0.952638,0.000000
108.267500,0.000000,0.954055,0.000000
111.548333,0.000000,0.955448,0.000000
114.829167,0.000000,0.956818,0.000000
118.110000,0.000000,0.958165,0.000000
121.390833,0.000000,0.959489,0.000000
124.671667,0.000000,0.960791,0.000000
127.952500,0.000000,0.962071,0.000000
131.233333,0.000000,0.963328,0.000000
134.514167,0.000000,0.964562,0.000000
137.795000,0.000000,0.965774,0.000000
141.075833,0.000000,0.966964,0.000000
144.356667,0.000000,0.968132,0.000000
147.637500,0.000000,0.969278,0.000000
150.918333,0.000000,0.970402,0.000000
154.199167,0.000000,0.971504,0.000000
157.480000,0.000000,0.972584,0.000000
160.760833,0.000000,0.973643,0.000000
164.041667,0.000000,0.974679,0.000000
167.322500,0.000000,0.975695,0.000000
170.603333,0.000000,0.976688,0.000000
173.884167,0.000000,0.977660,0.000000
177.165000,0.000000,0.978611,0.000000
180.445833,0.000000,0.979541,0.000000
183.726667,0.000000,0.980449,0.000000
187.007500,0.000000,0.981336,0.000000
190.288333,0.000000,0.982202,0.000000
193.569167,0.000000,0.983046,0.000000
196.850000,0.000000,0.983870,0.000000
200.130833,0.000000,0.984673,0.000000
203.411667,0.000000,0.985454,0.000000
206.692500,0.000000,0.986215,0.000000
209.973333,0.000000,0.986955,0.000000
213.254167,0.000000,0.987674,0.000000
216.535000,0.000000,0.988372,0.000000
219.815833,0.000000,0.989050,0.000000
223.096667,0.000000,0.989707,0.000000
226.377500,0.000000,0.990343,0.000000
229.658333,0.000000,0.990959,0.000000
232.939167,0.000000,0.991554,0.000000
236.220000,0.000000,0.992129,0.000000
239.500833,0.000000,0.992683,0.000000
242.781667,0.000000,0.993217,0.000000
246.062500,0.000000,0.993730,0.000000
249.343333,0.000000,0.994223,0.000000
252.624167,0.000000,0.994696,0.000000
255.905000,0.000000,0.995148,0.000000
259.185833,0.000000,0.995580,0.000000
262.466667,0.000000,0.995992,0.000000
265.747500,0.000000,0.996383,0.000000
269.028333,0.000000,0.996755,0.000000
272.309167,0.000000,0.997106,0.000000
275.590000,0.000000,0.997437,0.000000
278.870833,0.000000,0.997747,0.000000
282.151667,0.000000,0.998038,0.000000
285.432500,0.000000,0.998309,0.000000
288.713333,0.000000,0.998559,0.000000
291.994167,0.000000,0.998789,0.000000
295.275000,0.000000,0.998999,0.000000
298.555833,0.000000,0.999190,0.000000
301.836667,0.000000,0.999360,0.000000
305.117500,0.000000,0.999510,0.000000
308.398333,0.000000,0.999640,0.000000
311.679167,0.000000,0.999750,0.000000
314.960000,0.000000,0.999840,0.000000
318.240833,0.000000,0.999910,0.000000
321.521667,0.000000,0.999960,0.000000
324.802500,0.000000,0.999990,0.000000
328.083333,0.000000,1.000000,0.000000
