DistAlong,X,Y,Z,RefDir_dx,RefDir_dy,RefDir_dz,Y_dx,Y_dy,Y_dz,Axis_dx,Axis_dy,Axis_dz
0.000000,0.000000,0.000000,0.000000,1.000000,0.000800,0.000000,-0.000800,1.000000,-0.000000,0.000000,0.000000,1.000000
3.280840,3.280840,0.001653,0.002625,0.999998,0.001812,-0.000001,-0.001812,0.999998,-0.001069,-0.000001,0.001069,0.999999
6.561680,6.561676,0.006664,0.005249,0.999996,0.002847,-0.000002,-0.002847,0.999994,-0.002137,-0.000004,0.002137,0.999998
9.842520,9.842505,0.015108,0.007874,0.999992,0.003905,-0.000003,-0.003905,0.999987,-0.003206,-0.000010,0.003206,0.999995
13.123360,13.123322,0.027063,0.010499,0.999988,0.004987,-0.000003,-0.004987,0.999978,-0.004275,-0.000018,0.004275,0.999991
16.404199,16.404125,0.042605,0.013123,0.999981,0.006092,-0.000004,-0.006092,0.999967,-0.005343,-0.000028,0.005343,0.999986
19.685039,19.684909,0.061811,0.015748,0.999974,0.007220,-0.000005,-0.007220,0.999953,-0.006412,-0.000041,0.006412,0.999979
22.965879,22.965668,0.084757,0.018373,0.999965,0.008372,-0.000006,-0.008371,0.999937,-0.007481,-0.000057,0.007481,0.999972
26.246719,26.246399,0.111519,0.020997,0.999954,0.009546,-0.000007,-0.009546,0.999918,-0.008549,-0.000075,0.008549,0.999963
29.527559,29.527095,0.142174,0.023622,0.999942,0.010745,-0.000008,-0.010744,0.999896,-0.009618,-0.000096,0.009618,0.999954
32.808399,32.807752,0.176799,0.026247,0.999928,0.011966,-0.000008,-0.011966,0.999871,-0.010687,-0.000119,0.010686,0.999943
36.089239,36.088364,0.215470,0.028871,0.999913,0.013211,-0.000009,-0.013210,0.999844,-0.011755,-0.000146,0.011755,0.999931
39.370079,39.368924,0.258264,0.031496,0.999895,0.014479,-0.000010,-0.014478,0.999813,-0.012824,-0.000175,0.012823,0.999918
42.650919,42.649427,0.305257,0.034121,0.999876,0.015771,-0.000011,-0.015770,0.999779,-0.013893,-0.000208,0.013891,0.999903
45.931759,45.929866,0.356525,0.036745,0.999854,0.017086,-0.000012,-0.017084,0.999742,-0.014961,-0.000244,0.014959,0.999888
49.212598,49.210235,0.412145,0.039370,0.999830,0.018424,-0.000013,-0.018422,0.999702,-0.016030,-0.000283,0.016027,0.999872
52.493438,52.490525,0.472194,0.041995,0.999804,0.019785,-0.000014,-0.019783,0.999658,-0.017098,-0.000325,0.017095,0.999854
55.774278,55.770729,0.536748,0.044619,0.999776,0.021170,-0.000014,-0.021167,0.999611,-0.018167,-0.000370,0.018163,0.999835
