dist_along,Y,RefDir_dx,RefDir_dy
0.000000,0.000000,0.894427,0.000000
1.000000,0.000000,0.899761,0.000000
2.000000,0.000000,0.905024,0.000000
3.000000,0.000000,0.910211,0.000000
4.000000,0.000000,0.915315,0.000000
5.000000,0.000000,0.920331,0.000000
6.000000,0.000000,0.925252,0.000000
7.000000,0.000000,0.930072,0.000000
8.000000,0.000000,0.934784,0.000000
9.000000,0.000000,0.939381,0.000000
10.000000,0.000000,0.943858,0.000000
11.000000,0.000000,0.948208,0.000000
12.000000,0.000000,0.952424,0.000000
13.000000,0.000000,0.956500,0.000000
14.000000,0.000000,0.960429,0.000000
15.000000,0.000000,0.964205,0.000000
16.000000,0.000000,0.967823,0.000000
17.000000,0.000000,0.971274,0.000000
18.000000,0.000000,0.974555,0.000000
19.000000,0.000000,0.977659,0.000000
20.000000,0.000000,0.980581,0.000000
21.000000,0.000000,0.983315,0.000000
22.000000,0.000000,0.985856,0.000000
23.000000,0.000000,0.988200,0.000000
24.000000,0.000000,0.990342,0.000000
25.000000,0.000000,0.992278,0.000000
26.000000,0.000000,0.994004,0.000000
27.000000,0.000000,0.995518,0.000000
28.000000,0.000000,0.996815,0.000000
29.000000,0.000000,0.997894,0.000000
30.000000,0.000000,0.998752,0.000000
31.000000,0.000000,0.999388,0.000000
32.000000,0.000000,0.999800,0.000000
33.000000,0.000000,0.999988,0.000000
34.000000,0.000000,0.999950,0.000000
35.000000,0.000000,0.999688,0.000000
36.000000,0.000000,0.999201,0.000000
37.000000,0.000000,0.998491,0.000000
38.000000,0.000000,0.997559,0.000000
39.000000,0.000000,0.996407,0.000000
40.000000,0.000000,0.995037,0.000000
41.000000,0.000000,0.993452,0.000000
42.000000,0.000000,0.991656,0.000000
43.000000,0.000000,0.989650,0.000000
44.000000,0.000000,0.987441,0.000000
45.000000,0.000000,0.985030,0.000000
46.000000,0.000000,0.982424,0.000000
47.000000,0.000000,0.979627,0.000000
48.000000,0.000000,0.976644,0.000000
49.000000,0.000000,0.973481,0.000000
50.000000,0.000000,0.970143,0.000000
51.000000,0.000000,0.966635,0.000000
52.000000,0.000000,0.962964,0.000000
53.000000,0.000000,0.959136,0.000000
54.000000,0.000000,0.955157,0.000000
55.000000,0.000000,0.951034,0.000000
56.000000,0.000000,0.946773,0.000000
57.000000,0.000000,0.942380,0.000000
58.000000,0.000000,0.937862,0.000000
59.000000,0.000000,0.933225,0.000000
60.000000,0.000000,0.928477,0.000000
61.000000,0.000000,0.923623,0.000000
62.000000,0.000000,0.918669,0.000000
63.000000,0.000000,0.913623,0.000000
64.000000,0.000000,0.908490,0.000000
65.000000,0.000000,0.903278,0.000000
66.000000,0.000000,0.897990,0.000000
67.000000,0.000000,0.892635,0.000000
68.000000,0.000000,0.887217,0.000000
69.000000,0.000000,0.881742,0.000000
70.000000,0.000000,0.876216,0.000000
71.000000,0.000000,0.870644,0.000000
72.000000,0.000000,0.865031,0.000000
73.000000,0.000000,0.859383,0.000000
74.000000,0.000000,0.853704,0.000000
75.000000,0.000000,0.847998,0.000000
76.000000,0.000000,0.842271,0.000000
77.000000,0.000000,0.836527,0.000000
78.000000,0.000000,0.830770,0.000000
79.000000,0.000000,0.825004,0.000000
80.000000,0.000000,0.819232,0.000000
81.000000,0.000000,0.813459,0.000000
82.000000,0.000000,0.807687,0.000000
83.000000,0.000000,0.801920,0.000000
84.000000,0.000000,0.796162,0.000000
85.000000,0.000000,0.790415,0.000000
86.000000,0.000000,0.784682,0.000000
87.000000,0.000000,0.778965,0.000000
88.000000,0.000000,0.773268,0.000000
89.000000,0.000000,0.767592,0.000000
90.000000,0.000000,0.761939,0.000000
91.000000,0.000000,0.756313,0.000000
92.000000,0.000000,0.750714,0.000000
93.000000,0.000000,0.745144,0.000000
94.000000,0.000000,0.739605,0.000000
95.000000,0.000000,0.734099,0.000000
96.000000,0.000000,0.728628,0.000000
97.000000,0.000000,0.723191,0.000000
98.000000,0.000000,0.717792,0.000000
99.000000,0.000000,0.712430,0.000000
100.000000,0.000000,0.707107,0.000000
