DistAlong,X,Y,Z,RefDir_dx,RefDir_dy,RefDir_dz,Y_dx,Y_dy,Y_dz,Axis_dx,Axis_dy,Axis_dz
0.000000,0.000000,0.000000,32.808399,0.999988,0.000000,0.005000,0.000000,1.000000,0.000000,-0.005000,0.000000,0.999988
3.280840,3.280840,0.000000,32.824721,0.999988,0.000000,0.004950,0.000000,1.000000,0.000000,-0.004950,0.000000,0.999988
6.561680,6.561680,0.000000,32.840879,0.999988,0.000000,0.004900,0.000000,1.000000,0.000000,-0.004900,0.000000,0.999988
9.842520,9.842520,0.000000,32.856873,0.999988,0.000000,0.004850,0.000000,1.000000,0.000000,-0.004850,0.000000,0.999988
13.123360,13.123360,0.000000,32.872703,0.999988,0.000000,0.004800,0.000000,1.000000,0.000000,-0.004800,0.000000,0.999988
16.404199,16.404199,0.000000,32.888369,0.999989,0.000000,0.004750,0.000000,1.000000,0.000000,-0.004750,0.000000,0.999989
19.685039,19.685039,0.000000,32.903871,0.999989,0.000000,0.004700,0.000000,1.000000,0.000000,-0.004700,0.000000,0.999989
22.965879,22.965879,0.000000,32.919209,0.999989,0.000000,0.004650,0.000000,1.000000,0.000000,-0.004650,0.000000,0.999989
26.246719,26.246719,0.000000,32.934383,0.999989,0.000000,0.004600,0.000000,1.000000,0.000000,-0.004600,0.000000,0.999989
29.527559,29.527559,0.000000,32.949393,0.999990,0.000000,0.004550,0.000000,1.000000,0.000000,-0.004550,0.000000,0.999990
32.808399,32.808399,0.000000,32.964239,0.999990,0.000000,0.004500,0.000000,1.000000,0.000000,-0.004500,0.000000,0.999990
36.089239,36.089239,0.000000,32.978920,0.999990,0.000000,0.004450,0.000000,1.000000,0.000000,-0.004450,0.000000,0.999990
39.370079,39.370079,0.000000,32.993438,0.999990,0.000000,0.004400,0.000000,1.000000,0.000000,-0.004400,0.000000,0.999990
42.650919,42.650919,0.000000,33.007792,0.999991,0.000000,0.004350,0.000000,1.000000,0.000000,-0.004350,0.000000,0.999991
45.931759,45.931759,0.000000,33.021981,0.999991,0.000000,0.004300,0.000000,1.000000,0.000000,-0.004300,0.000000,0.999991
49.212598,49.212598,0.000000,33.036007,0.999991,0.000000,0.004250,0.000000,1.000000,0.000000,-0.004250,0.000000,0.999991
52.493438,52.493438,0.000000,33.049868,0.999991,0.000000,0.004200,0.000000,1.000000,0.000000,-0.004200,0.000000,0.999991
55.774278,55.774278,0.000000,33.063566,0.999991,0.000000,0.004150,0.000000,1.000000,0.000000,-0.004150,0.000000,0.999991
59.055118,59.055118,0.000000,33.077099,0.999992,0.000000,0.004100,0.000000,1.000000,0.000000,-0.004100,0.000000,0.999992
62.335958,62.335958,0.000000,33.090469,0.999992,0.000000,0.004050,0.000000,1.000000,0.000000,-0.004050,0.000000,0.999992
65.616798,65.616798,0.000000,33.103674,0.999992,0.000000,0.004000,0.000000,1.000000,0.000000,-0.004000,0.000000,0.999992
68.897638,68.897638,0.000000,33.116715,0.999992,0.000000,0.003950,0.000000,1.000000,0.000000,-0.003950,0.000000,0.999992
72.178478,72.178478,0.000000,33.129592,0.999992,0.000000,0.003900,0.000000,1.000000,0.000000,-0.003900,0.000000,0.999992
75.459318,75.459318,0.000000,33.142306,0.999993,0.000000,0.003850,0.000000,1.000000,0.000000,-0.003850,0.000000,0.999993
